f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20
62.8171101684663,105.048274711386,164.35222914144,168.760168086339,207.976379336697,284.004160428334,319.31548591835,336.556352270345,465.050881820167,493.778268947931,499.376811842994,533.45856568643,576.801540092314,605.56619106448,730.074780740715,766.200818285599,837.237420994163,881.983322377679,916.772877537948,944.865363360612
62.3469158918551,107.74935684379,165.236429872831,170.313823993229,208.949109590434,290.59894920502,319.4638122212,341.449047029658,469.4238153148,495.719012185727,502.817999897018,545.895080809389,586.060701388461,608.559971987108,736.457114197744,767.992949399506,856.419627620555,899.017981687835,924.535600962632,952.238177150738
61.5299647521078,99.5564857402906,159.162032755646,177.362040429329,213.063034013665,270.763441440367,319.122845871998,323.589340851449,485.851977694487,488.094810139653,509.577211636282,520.268910044006,556.931478254406,617.858757304914,712.736617307847,771.389144202417,803.259436997969,849.885872830902,962.593854127096,980.209327684251
56.2210660972275,104.872739795602,153.425640608541,154.273752191419,188.19452256842,282.99692728862,291.567184799238,325.180677239734,422.32359881975,453.170808125321,460.285823233424,529.641687982104,541.653350881842,572.573817656199,692.290678989221,703.033455108246,826.055460787978,832.55064378635,859.40662815482,863.018319509665
70.9712782576333,111.292699948295,180.748669968999,183.458392767123,228.761892575006,299.250852815336,352.29188922049,361.782413459563,505.729088351402,538.80998456876,544.722212081374,558.47173088863,613.0493794409,660.133741117118,784.921676117154,836.082713773447,870.44816056942,923.273260450457,996.665782057099,1027.83125869644
59.0976796141207,110.507986991859,162.204090828124,163.620895387347,199.947974000322,297.471450526649,307.471239347802,342.099135620616,450.956000956138,482.66636813687,484.087148873506,557.016558217691,574.238940463663,601.894217801011,727.746227134559,742.045232770503,869.90037030629,889.013400539889,907.624223026054,916.159884994608
66.1536853326673,113.0530359174,174.45859176373,183.192814491425,223.210081323032,304.020683623626,339.248894086181,357.851961066604,504.548785666423,522.527385850315,539.394750183903,566.768361003429,611.69552573875,647.413830102457,769.670278592717,813.655898152861,882.207960297676,927.6574564403,994.199157638847,1021.26349101048
65.21285751966,94.9987729964594,162.180193621181,165.692430667484,207.979313711844,258.565414039195,320.385233913428,321.618397376533,456.640095049821,488.725231383821,489.915053557132,493.859322103957,544.616074887149,601.984170524271,712.6621399953,765.74237481416,773.836458070278,828.139000364478,900.188137516331,930.319284973321
61.4800065921992,96.1600309055461,138.23748428227,156.525598625571,182.675778193522,260.476545534815,295.872442291736,315.118783431958,381.048562241687,420.123945556069,463.364091361768,491.546794732296,524.937091754482,545.862272931837,685.335783195529,697.929522404146,751.553278178163,772.307550995289,787.51710476663,821.209633216166
54.2553914270201,96.2372352030024,145.612970809117,158.379165364231,190.066137562908,260.300173739135,285.375378384791,303.443913534233,436.243916466959,441.147916126555,464.116829267625,489.334954700059,524.722573429699,553.008498345219,656.564372619913,692.160840357856,768.812097236907,805.563210104135,859.611409008072,881.365457063817
64.1331030504776,117.306842878196,174.431643343774,186.34090660747,224.108648930205,316.754856458012,338.115572061154,366.362707114573,513.574774029987,526.324202495911,546.698670554791,594.834726255949,631.553718909937,656.375649902622,787.408740553363,820.501515450332,932.979538355002,974.951241158123,1012.49924161224,1039.46589949786
59.0247425703458,104.342951299458,158.272906473171,165.743803932919,201.583003985501,283.109138993374,307.220170762977,330.408351187959,456.906488336747,478.783195329094,488.573111440735,534.697498681916,569.821491824709,592.297802686799,716.602436232684,744.652866323819,844.166181692178,884.751945690522,901.214000171535,927.693969585151
64.3269786499252,115.656104641815,173.528745309435,173.803220131173,213.417254338498,311.352561081782,330.233317877394,360.705329978897,478.111825763637,513.371402470175,516.45443716462,578.996469691359,608.169198926644,634.434699222634,768.099072149377,791.986283467788,898.025434896888,940.487993303589,942.878844935116,971.632971902027
58.9710785556318,109.957867187993,158.52921132098,161.731581506902,195.699189313478,296.77260663783,304.500347185759,341.388396036652,436.716580682686,469.458090061548,482.131356110675,557.092230072883,564.520701206155,600.870344751409,727.283979523115,733.944826633919,860.945896074889,870.490771233474,891.109380078726,910.356102759711
69.2002454996775,115.268048929888,174.003188816331,180.589622129738,219.358178349217,310.534571412734,344.32553420943,368.010218473058,479.338787341478,519.148273973495,535.826470448399,579.699358384461,621.519157082534,645.037392280044,790.891349894957,818.45612935314,902.975828636844,945.524103852494,951.871625908314,978.746437808174
68.1164367768581,106.765713238238,172.022371645832,173.713142522836,216.422688781342,288.839063404374,337.263036350036,348.920245150274,473.996590706278,512.935550898529,519.383986244605,541.852749328732,593.244301597986,628.981640184953,761.016320200512,801.85037644997,849.507671868787,901.096930628624,934.724715124062,966.62650605236
61.9559905657182,106.820225545711,164.24599496432,170.276890632284,207.912700922934,288.729040670495,318.386560057375,338.561757265279,468.651118440724,493.308158127146,502.134608476618,539.867806866171,579.293625152591,608.279290003708,730.368741625283,765.56742865039,843.18124015553,886.120053876547,924.054578621697,950.641825297392
